stage_index,stage_label,family,visible,attached_base_families,coupled_degree,island_count,vector_drift_from_previous_visible,episode_count,dominant_neuro_tone,dominant_temporal_state,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
2,N,dio_1rko,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1rko,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1s8p,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1s8p,True,-,0,1,0.127980537,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
2,N,dio_1s8p,True,-,0,1,0.127983659,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1s8p,True,-,0,1,0.127671151,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
0,L,dio_1s9i,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1s9i,True,-,0,1,0.000519523,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1s9i,True,-,0,1,0.001485312,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1s9i,True,-,0,1,0.000447094,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1si6,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1si6,True,-,0,1,0.000127098,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1si6,True,-,0,1,4.9431e-05,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1si6,True,-,0,1,0.000436719,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1t2m,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1t2m,True,-,0,1,0.000268052,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1t2m,True,-,0,1,0.000328319,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1t2m,True,-,0,1,0.001603584,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1tdk,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1tdk,True,-,0,1,0.000846848,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1tdk,True,-,0,1,0.000682712,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1tdk,True,-,0,1,0.001418215,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1tj7,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1tj7,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1tj7,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1tj7,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1tjm,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1tjm,True,-,0,1,0.000538122,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1tjm,True,-,0,1,0.001172796,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1tjm,True,-,0,1,0.001210043,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1tsz,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1tsz,True,-,0,1,0.003070165,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1tsz,True,-,0,1,0.000721675,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1tsz,True,-,0,1,0.00159379,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1u5g,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1u5g,True,-,0,1,0.003988459,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1u5g,True,-,0,1,0.000250097,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1u5g,True,-,0,1,0.002397005,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ubq,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ubq,True,-,0,1,0.002881876,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ubq,True,-,0,1,9.6779e-05,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ubq,True,-,0,1,0.000194975,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ull,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ull,True,-,0,1,0.002154976,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ull,True,-,0,1,0.000857515,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ull,True,-,0,1,0.001003417,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1v9d,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1v9d,True,-,0,1,0.000807929,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1v9d,True,-,0,1,0.002824989,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1v9d,True,-,0,1,0.000380304,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1vac,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1vac,True,-,0,1,0.001735096,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1vac,True,-,0,1,0.000657859,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1vac,True,-,0,1,0.000197212,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1vg0,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1vg0,True,-,0,1,0.001154928,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1vg0,True,-,0,1,0.000223487,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1vg0,True,-,0,1,0.000370915,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1vg2,True,-,0,1,0.0,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1vg2,True,-,0,1,0.001987042,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1vg2,True,-,0,1,0.000211107,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1vg2,True,-,0,1,0.002311797,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1vz0,True,-,0,1,0.0,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1vz0,True,-,0,1,0.001335614,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1vz0,True,-,0,1,0.001319249,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1vz0,True,-,0,1,0.001337371,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1w44,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1w44,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1w44,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1w44,True,-,0,1,0.002845593,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1wgb,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1wgb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1wgb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1wgb,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1wja,True,-,0,1,0.0,12,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1wja,True,-,0,1,0.00075531,12,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1wja,True,-,0,1,0.0020902,12,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1wja,True,-,0,1,0.001347353,12,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1wnl,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1wnl,True,-,0,1,0.001934281,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1wnl,True,-,0,1,0.001787772,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1wnl,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1wx6,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1wx6,True,-,0,1,0.000921512,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1wx6,True,-,0,1,0.000681393,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1wx6,True,-,0,1,0.000347426,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xbs,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xbs,True,-,0,1,0.00067289,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xbs,True,-,0,1,0.000364742,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xbs,True,-,0,1,0.000293186,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xc7,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xc7,True,-,0,1,0.003737578,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xc7,True,-,0,1,0.002061666,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xc7,True,-,0,1,0.000333237,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xfl,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xfl,True,-,0,1,0.007825668,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xfl,True,-,0,1,0.004034324,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xfl,True,-,0,1,0.000928077,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xjq,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xjq,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xjq,True,-,0,1,0.000393341,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xjq,True,-,0,1,0.003547306,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xka,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xka,True,-,0,1,0.005470771,5,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xka,True,-,0,1,0.002698877,5,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xka,True,-,0,1,0.000305524,5,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xs0,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xs0,True,-,0,1,0.003768264,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xs0,True,-,0,1,0.000251762,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xs0,True,-,0,1,0.000584679,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xvd,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xvd,True,-,0,1,0.001899079,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xvd,True,-,0,1,0.003481301,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xvd,True,-,0,1,0.00170471,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1xvh,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1xvh,True,-,0,1,0.003813451,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1xvh,True,-,0,1,0.000545248,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1xvh,True,-,0,1,0.000381516,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ye9,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ye9,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ye9,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ye9,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1yob,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1yob,True,-,0,1,0.001943644,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1yob,True,-,0,1,0.003622806,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1yob,True,-,0,1,0.000936481,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ytc,True,dio_10qz,1,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ytc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ytc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ytc,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1yvr,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1yvr,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1yvr,True,-,0,1,0.000600179,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
